pid,trial_index,action_time,actions,block,path,queries,reward,rt,condition,bonus,score,simulation_mode,state_rewards,time_elapsed,trialTime,trial_type
0,26,"[15692, 16507, 17211]","['left', 'left', 'up']",training,"['0', '9', '10', '11']","{'click': {'state': {'target': ['1', '2', '4', '3', '5', '6', '7', '8', '9', '10', '11', '12'], 'time': [789, 1215, 1666, 2147, 2652, 3021, 3347, 3866, 4424, 4786, 5190, 5603]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '2', '4', '3', '5', '6', '7', '8', '9', '10', '11', '12'], 'time': [691, 1008, 1511, 1910, 2510, 2826, 3196, 3663, 4330, 4596, 5031, 5396]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '2', '4', '2', '3', '5', '6', '7', '6', '8', '9', '10', '11', '10', '12', '8'], 'time': [958, 1375, 1810, 1878, 2310, 2773, 3160, 3495, 3613, 4013, 4561, 4981, 5329, 5382, 5765, 18177]}, 'edge': {'target': [], 'time': []}}}","[100, -20, 50]","[202.59999999403954, 1049.9000000059605, 15689.20000000298]",0,[],118,"[None, None, None]","['', -50, 50, -1000, 100, -50, -20, -50, -1000, 100, -20, 50, 50]",606857,[],mouselab-mdp
0,27,"[9392, 10046, 10751]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': ['5', '7', '6', '8', '1', '2', '4', '3', '9', '10', '11', '12'], 'time': [1428, 2392, 2786, 3213, 3989, 4356, 4868, 5580, 6634, 7056, 7441, 7922]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '5', '6', '7', '6', '8', '1', '2', '4', '3', '0', '9', '10', '11', '12'], 'time': [1034, 1331, 1999, 2118, 2716, 3169, 3817, 4170, 4771, 5187, 6072, 6123, 6973, 7306, 7918]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '5', '6', '7', '6', '8', '5', '1', '2', '4', '2', '3', '0', '9', '10', '11', '10', '12'], 'time': [1048, 1617, 2032, 2551, 3052, 3653, 3750, 4118, 4537, 5019, 5121, 5889, 6089, 6823, 7221, 7588, 7722, 8105]}, 'edge': {'target': [], 'time': []}}}","[50, 50, 100]","[308.8999999910593, 198.09999999403954, 9390.10000000894]",0,[],188,"[None, None, None]","['', 50, 50, 100, 50, 100, -50, 100, -50, -50, 50, 100, -20]",630624,[],mouselab-mdp
0,28,"[92712, 93442, 94052]","['up', 'up', 'left']",training,"['0', '1', '2', '4']","{'click': {'state': {'target': ['1', '2', '4', '3', '5', '6', '7', '8', '9', '10', '11', '12'], 'time': [85086, 85552, 85965, 86427, 86904, 87266, 87592, 88356, 89038, 89465, 89992, 90534]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '1', '2', '4', '3', '5', '6', '7', '8', '0', '9', '10', '11', '12'], 'time': [84756, 85021, 85421, 85769, 86186, 86739, 87104, 87471, 88040, 88675, 88906, 89392, 89726, 90393]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '2', '4', '2', '3', '5', '6', '7', '6', '8', '0', '9', '10', '11', '10', '12', '1', '1', '1', '0'], 'time': [84768, 85321, 85738, 86104, 86138, 86622, 87073, 87421, 87754, 87822, 88541, 88856, 89207, 89659, 90173, 90290, 90760, 91258, 91862, 92161, 95014]}, 'edge': {'target': [], 'time': []}}}","[-20, 100, 100]","[150.69999998807907, 209.5, 92631.60000000894]",0,[],168,"[None, None, None]","['', -20, 100, 50, 100, -50, -20, -50, -20, -20, 100, -50, -50]",649841,[],mouselab-mdp
0,29,"[8959, 9822, 10623]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': ['9', '10', '11', '1', '2', '4', '3', '5', '6', '7', '8', '12'], 'time': [1351, 1887, 2597, 3333, 3793, 4187, 4719, 5308, 5709, 6057, 6535, 7245]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '10', '11', '1', '2', '4', '3', '5', '6', '7', '8', '12'], 'time': [1270, 1717, 2504, 3221, 3702, 4089, 4606, 5256, 5556, 5889, 6357, 7056]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '10', '11', '10', '1', '2', '4', '2', '3', '5', '6', '7', '6', '8', '12'], 'time': [1601, 2420, 2769, 2904, 3623, 3970, 4356, 4439, 4957, 5504, 5855, 6205, 6308, 6741, 7406]}, 'edge': {'target': [], 'time': []}}}","[50, -20, -50]","[230.29999999701977, 102.29999999701977, 8957.70000000298]",0,[],-32,"[None, None, None]","['', 50, -20, -50, -50, -20, -50, -1000, -20, -1000, 50, 50, 100]",663169,[],mouselab-mdp
0,30,"[8299, 8923, 9755]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': ['9', '10', '11', '12', '5', '6', '8', '7', '1', '2', '4', '3'], 'time': [1741, 2219, 2568, 3045, 3827, 4186, 4503, 5096, 5635, 6007, 6411, 6923]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '0', '9', '10', '11', '12', '5', '6', '8', '7', '1', '2', '4', '3'], 'time': [1176, 1506, 1556, 2143, 2507, 2927, 3661, 4062, 4412, 4996, 5480, 5863, 6211, 6645]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '0', '9', '10', '11', '10', '12', '5', '6', '8', '6', '7', '1', '2', '4', '2', '3', '5', '8'], 'time': [1490, 1523, 1907, 2393, 2691, 2810, 3211, 3976, 4310, 4660, 4762, 5244, 5795, 6194, 6546, 6597, 7148, 7231, 7614]}, 'edge': {'target': [], 'time': []}}}","[100, 50, 100]","[360.70000000298023, 308.09999999403954, 8297.59999999404]",0,[],238,"[None, None, None]","['', 100, 50, 100, -20, -20, 100, 50, -20, 50, 100, -1000, 50]",759727,[],mouselab-mdp
0,31,"[81909, 82419, 83105]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['9', '10', '11', '12', '1', '2', '4', '3', '5', '6', '7', '8'], 'time': [75721, 76067, 76560, 77146, 77828, 78223, 78778, 79363, 79788, 80104, 80428, 80942]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '10', '11', '12', '1', '2', '4', '3', '5', '6', '7', '8'], 'time': [75717, 75916, 76350, 76969, 77768, 78085, 78652, 79289, 79639, 79973, 80306, 80740]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '10', '11', '10', '12', '9', '1', '2', '4', '2', '3', '5', '6', '7', '6', '8'], 'time': [75731, 76236, 76750, 76870, 77285, 77453, 78018, 78352, 78935, 79005, 79519, 79920, 80254, 80571, 80656, 81072]}, 'edge': {'target': [], 'time': []}}}","[50, 50, -50]","[119.5, 335.5, 81834.5]",0,[],38,"[None, None, None]","['', -50, -1000, -20, 50, 50, 50, -1000, -50, -1000, -20, -1000, 100]",772109,[],mouselab-mdp
0,32,"[7936, 8559, 9264]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': ['5', '6', '7', '8', '1', '2', '4', '3', '9', '10', '11', '12'], 'time': [1073, 1427, 2352, 2830, 3578, 3905, 4244, 4826, 5450, 5876, 6221, 6671]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '6', '7', '8', '1', '2', '4', '3', '9', '10', '11', '12'], 'time': [963, 1243, 2246, 2696, 3479, 3814, 4098, 4799, 5215, 5816, 6083, 6514]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '6', '6', '7', '6', '8', '1', '2', '4', '2', '3', '1', '9', '10', '11', '10', '12'], 'time': [1226, 1577, 2163, 2478, 2613, 3013, 3712, 4046, 4380, 4465, 5049, 5116, 5581, 6031, 6365, 6467, 6815]}, 'edge': {'target': [], 'time': []}}}","[100, 50, 50]","[5.299999997019768, 176.8999999910593, 7933.9000000059605]",0,[],188,"[None, None, None]","['', 100, 50, 50, 50, 100, 50, -20, 50, 50, -1000, 50, 50]",784957,[],mouselab-mdp
0,33,"[11028, 12003, 12789]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['5', '6', '7', '8', '1', '2', '4', '3', '11', '10', '12', '9'], 'time': [1029, 1397, 1739, 2325, 2951, 3261, 3705, 4387, 4942, 5295, 5643, 6070]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '6', '7', '8', '1', '2', '4', '3', '3', '11', '10', '12', '9'], 'time': [867, 1184, 1634, 2235, 2835, 3169, 3469, 3901, 4254, 4771, 5221, 5605, 5873]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '6', '7', '6', '8', '5', '1', '2', '4', '2', '3', '3', '2', '11', '10', '12', '9'], 'time': [1167, 1534, 1916, 2052, 2635, 2702, 3100, 3418, 3835, 3870, 3934, 4535, 4587, 5136, 5470, 5804, 6256]}, 'edge': {'target': [], 'time': []}}}","[50, -50, -20]","[124.90000000596046, 207.79999999701977, 11026.5]",0,[],-32,"[None, None, None]","['', -50, -1000, 50, 100, 50, -50, -50, -20, -50, -20, 50, -50]",870164,[],mouselab-mdp
0,34,"[8801, 9504, 10193]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': ['1', '2', '4', '11', '10', '12', '9', '3', '5', '6', '7', '8'], 'time': [1384, 1731, 2097, 3350, 3735, 4058, 4698, 5410, 6030, 6453, 6808, 7282]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '0', '5', '1', '2', '4', '10', '11', '10', '12', '9', '3', '5', '6', '7', '8'], 'time': [689, 920, 1036, 1237, 1587, 1905, 2791, 3325, 3575, 3973, 4576, 5258, 5894, 6327, 6661, 7195]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '5', '1', '2', '4', '2', '10', '11', '10', '12', '9', '1', '3', '5', '6', '7', '6', '8'], 'time': [721, 936, 1120, 1537, 1888, 2223, 2307, 2808, 3490, 3892, 4242, 4943, 5143, 5628, 6261, 6611, 6959, 7062, 7527]}, 'edge': {'target': [], 'time': []}}}","[50, -20, 50]","[476.6000000089407, 290.90000000596046, 8799.29999999702]",0,[],68,"[None, None, None]","['', 100, -1000, 100, -1000, -1000, 100, 50, -20, 50, -20, -50, 50]",881892,[],mouselab-mdp
1,0,"[34680, 40654, 41998]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': ['5', '6', '8', '9', '1', '2', '4', '10', '11', '3', '7', '12'], 'time': [7325, 8669, 10015, 15971, 17155, 18050, 18956, 21608, 22519, 25273, 26391, 28835]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '5', '6', '8', '0', '9', '1', '2', '4', '10', '11', '3', '7', '0', '12'], 'time': [5521, 6468, 8201, 9601, 15201, 15584, 16567, 17550, 18502, 20967, 21950, 24685, 26068, 26784, 28283]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '5', '6', '8', '5', '0', '9', '1', '2', '4', '10', '11', '1', '3', '7', '0', '12'], 'time': [6434, 7985, 9351, 11185, 14039, 15234, 16517, 17485, 18434, 20600, 21934, 23367, 24552, 25750, 26734, 28101, 29800]}, 'edge': {'target': [], 'time': []}}}","[100, 50, 50]","[150991.20000000298, 26493.79999999702, 54369]",0,0,188,"[None, None, None]","['', 100, 50, 50, 50, 100, 50, -20, 50, 50, -1000, 50, 50]",150998,[],mouselab-mdp
1,1,"[15394, 16092, 17164]","['up', 'up', 'left']",training,"['0', '1', '2', '4']","{'click': {'state': {'target': ['9', '5', '1'], 'time': [8980, 11222, 12816]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '9', '5', '1'], 'time': [6966, 8549, 10366, 12449]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '9', '5', '1'], 'time': [8515, 10049, 12132, 19415]}, 'edge': {'target': [], 'time': []}}}","[50, 50, -1000]","[40691.40000000596, 75747.19999998808, 24171.90000000596]",0,5,-903,"[None, None, None]","['', 50, 50, 50, -1000, -20, 50, -50, 50, -1000, -1000, -1000, -50]",177497,[],mouselab-mdp
1,2,"[23115, 24004, 24645]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': ['5', '9', '10', '11', '6', '7', '1', '2', '4'], 'time': [4106, 5390, 6896, 8174, 11474, 13422, 15625, 16595, 17938]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '5', '0', '9', '10', '11', '1', '6', '7', '1', '2', '4'], 'time': [1673, 3740, 4723, 4773, 6473, 7639, 10273, 10673, 12823, 15156, 16223, 17589]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '5', '0', '9', '10', '11', '1', '6', '7', '1', '2', '4', '5'], 'time': [3456, 4706, 4756, 6406, 7606, 10239, 10289, 12772, 14991, 16189, 17539, 18606, 26475]}, 'edge': {'target': [], 'time': []}}}","[50, 50, -50]","[8191.600000008941, 13165.199999988079, 18233.10000000894]",0,[],41,"[None, None, None]","['', -50, 50, 50, -50, 50, -20, 50, 50, 50, 50, -50, -50]",237255,[],mouselab-mdp
1,3,"[20178, 21034, 22804]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['1', '9', '5', '10', '11', '6', '2', '4', '8', '12', '7'], 'time': [2317, 3723, 4653, 6028, 7946, 9814, 11562, 12531, 15397, 16762, 17990]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '0', '1', '9', '5', '10', '11', '11', '6', '7', '2', '4', '0', '0', '8', '12', '7'], 'time': [1308, 1924, 1991, 3125, 4108, 5441, 6857, 7607, 9441, 10407, 10924, 12191, 13374, 13641, 14841, 16407, 17508]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '1', '9', '5', '9', '10', '11', '11', '1', '6', '7', '2', '4', '0', '0', '8', '12', '7'], 'time': [1608, 1941, 2774, 4024, 5358, 5424, 6824, 6907, 9091, 9141, 10308, 10474, 12140, 13291, 13608, 14791, 16007, 17157, 18891]}, 'edge': {'target': [], 'time': []}}}","[-20, -20, 100]","[29350.70000000298, 18305.29999999702, 18976.29999999702]",0,[],49,"[None, None, None]","['', -20, -50, -50, -20, -20, -20, 100, -50, 50, -50, -50, -20]",277950,[],mouselab-mdp
1,4,"[11741, 12557, 13309]","['up', 'up', 'right']",training,"['0', '1', '2', '3']","{'click': {'state': {'target': ['5', '9', '1', '2', '4', '3'], 'time': [1852, 3050, 4159, 5490, 6276, 10198]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '5', '0', '9', '1', '2', '4', '0', '3', '0'], 'time': [1188, 1504, 2304, 2437, 3637, 5104, 5937, 9404, 9803, 10720]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '5', '0', '9', '1', '2', '4', '9', '0', '3', '0'], 'time': [1446, 2270, 2337, 3587, 5071, 5887, 8187, 8337, 9425, 10653, 10740]}, 'edge': {'target': [], 'time': []}}}","[50, 100, 50]","[34675.5, 5483.29999999702, 847.1000000089407]",0,[],194,"[None, None, None]","['', 50, 100, 50, -20, -1000, 100, 50, -50, -50, 100, -50, 50]",356727,[],mouselab-mdp
1,5,"[8513, 9365, 10146]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['9', '5', '1', '6', '7'], 'time': [2655, 3994, 5089, 6184, 7271]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['10', '0', '9', '5', '1', '6', '7'], 'time': [1605, 1989, 2304, 3139, 4638, 5605, 6855]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['10', '0', '9', '5', '1', '6', '7', '5'], 'time': [1621, 2254, 3088, 4422, 5521, 6821, 7839, 7921]}, 'edge': {'target': [], 'time': []}}}","[100, -20, 50]","[15391.199999988079, 204.79999999701977, 560.0999999940395]",0,[],125,"[None, None, None]","['', 50, 50, 50, 100, 100, -20, 50, -1000, -50, -50, -20, -50]",380902,[],mouselab-mdp
1,6,"[17098, 17781, 21527]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': ['9', '5', '1', '10', '6', '2', '11', '12'], 'time': [2661, 4390, 5669, 7218, 8761, 10202, 13553, 14848]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '0', '9', '0', '5', '1', '10', '6', '2', '11', '12'], 'time': [1277, 2216, 2277, 3494, 4111, 5043, 6727, 8410, 9843, 12960, 14243]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '9', '0', '5', '1', '10', '6', '2', '1', '11', '10', '12'], 'time': [1627, 2227, 3344, 3610, 4694, 6610, 8027, 9510, 10644, 10693, 14143, 14210, 15126]}, 'edge': {'target': [], 'time': []}}}","[50, 100, -50]","[23112.09999999404, 395.29999999701977, 120.90000000596046]",0,[],92,"[None, None, None]","['', 50, -50, 100, -50, 50, -50, 50, 100, 50, 100, -50, -50]",391481,[],mouselab-mdp
1,7,"[8607, 9431, 10068]","['up', 'up', 'left']",training,"['0', '1', '2', '4']","{'click': {'state': {'target': ['9', '1', '5', '2', '4'], 'time': [2181, 3289, 4230, 6044, 7105]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '9', '1', '1', '5', '2', '2', '4'], 'time': [976, 1878, 2510, 2877, 3959, 5260, 5660, 6726]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '9', '1', '1', '5', '1', '2', '2'], 'time': [1509, 2476, 2544, 3626, 5209, 5259, 5309, 6676]}, 'edge': {'target': [], 'time': []}}}","[50, 50, 100]","[20175.90000000596, 341.29999999701977, 1261.0999999940395]",0,[],195,"[None, None, None]","['', 50, 50, -50, 100, 50, -50, 50, -1000, 50, -20, 100, 100]",404649,[],mouselab-mdp
1,8,"[7634, 8361, 9070]","['left', 'left', 'up']",training,"['0', '9', '10', '11']","{'click': {'state': {'target': ['1', '9', '5', '10', '11'], 'time': [1900, 2811, 3811, 5215, 6611]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['4', '0', '1', '9', '0', '5', '0', '10', '11'], 'time': [None, 1236, 1319, 2352, 3186, 3452, 4603, 4952, 6286]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['4', '0', '1', '9', '0', '5', '0', '9', '10', '11'], 'time': [719, 1286, 2236, 3118, 3336, 4586, 4636, 4886, 6235, 7152]}, 'edge': {'target': [], 'time': []}}}","[50, 100, 50]","[11736.59999999404, 302.6000000089407, 235.79999999701977]",0,[],195,"[None, None, None]","['', -20, 50, -50, -50, 50, 100, -50, 100, 50, 100, 50, -50]",431223,[],mouselab-mdp
1,9,"[6768, 7489, 8079]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['9', '5', '1', '6', '7'], 'time': [1657, 2768, 3833, 4834, 5848]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '0', '5', '1', '1', '6', '7'], 'time': [1301, 2168, 2418, 3151, 3467, 4501, 5400]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '0', '5', '1', '1', '6', '7', '5'], 'time': [2150, 2184, 3118, 3184, 4133, 5383, 6267, 6301]}, 'edge': {'target': [], 'time': []}}}","[100, 100, 100]","[8510.09999999404, 341, 287.69999998807907]",0,[],295,"[None, None, None]","['', -50, 100, -50, -50, 100, 100, 100, 50, -50, 100, 100, -1000]",460577,[],mouselab-mdp
1,10,"[9549, 10379, 11149]","['left', 'left', 'down']",training,"['0', '9', '10', '12']","{'click': {'state': {'target': ['9', '1', '5', '11', '12', '10'], 'time': [1588, 2460, 3372, 4571, 5769, 6828]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '5', '0', '11', '10', '12', '10'], 'time': [1202, 1953, 2803, 3819, 4186, 5119, 5269, 6336]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '5', '0', '11', '10', '12', '10'], 'time': [1887, 2753, 3803, 3836, 5070, 5202, 6286, 7419]}, 'edge': {'target': [], 'time': []}}}","[100, -20, 50]","[17096.70000000298, 167.79999999701977, 3232.5999999940395]",0,[],124,"[None, None, None]","['', -50, 50, -1000, 100, -50, -20, -50, -1000, 100, -20, 50, 50]",481472,[],mouselab-mdp
1,11,"[17375, 18093, 18715]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['9', '1', '5', '6', '7', '2', '3', '8', '10'], 'time': [1507, 2212, 3160, 4711, 6041, 7298, 8873, 11995, 13625]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '1', '5', '6', '7', '2', '3', '4', '8', '0', '10', '0'], 'time': [1124, 1825, 2827, 4308, 5658, 6774, 8574, 9658, 11574, 12691, 13159, 14924]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '1', '5', '6', '7', '2', '3', '2', '4', '1', '5', '8', '0', '9', '10', '9'], 'time': [1775, 2542, 4241, 5642, 6707, 8524, 9558, 9625, 10324, 10391, 11041, 12641, 12707, 13074, 14557, 14841]}, 'edge': {'target': [], 'time': []}}}","[50, 50, -50]","[8603.39999999106, 303, 121.70000000298023]",0,[],41,"[None, None, None]","['', 50, -1000, 100, -1000, 50, 50, -50, -50, -50, -1000, 50, 100]",500451,[],mouselab-mdp
1,12,"[14929, 15668, 16368]","['right', 'right', 'up']",training,"['0', '5', '6', '7']","{'click': {'state': {'target': ['9', '1', '5', '6', '2', '4', '3', '7', '8', '10'], 'time': [1677, 2507, 3447, 4630, 6173, 7282, 8790, 9761, 11393, 13201]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '9', '1', '5', '6', '2', '4', '3', '7', '8', '10', '0'], 'time': [None, 1270, 2019, 3103, 4320, 5586, 6920, 8104, 9203, 11086, 12752, 14237]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '9', '1', '5', '6', '2', '4', '2', '3', '7', '5', '8', '9', '10', '9'], 'time': [1220, 1970, 2837, 4286, 5469, 6886, 8053, 8086, 9136, 10453, 10720, 11736, 12719, 14203, 14219]}, 'edge': {'target': [], 'time': []}}}","[50, -50, 50]","[7631.29999999702, 207.5, 198.5]",0,[],40,"[None, None, None]","['', 50, -50, -20, -50, 50, -50, 50, -20, -50, -1000, -50, 50]",546082,[],mouselab-mdp
1,13,"[10785, 11540, 12321]","['right', 'right', 'down']",training,"['0', '5', '6', '8']","{'click': {'state': {'target': ['9', '1', '5', '7', '8'], 'time': [3511, 4339, 5509, 8837, 10019]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '9', '1', '5', '6', '6', '7', '6', '8'], 'time': [None, 3173, 3973, 5190, 6991, 7740, 8540, 9407, 9457]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '9', '1', '5', '6', '6', '7', '6', '8'], 'time': [3073, 3839, 4906, 6973, 7009, 8439, 9373, 9432, 10273]}, 'edge': {'target': [], 'time': []}}}","[50, -20, 50]","[6765.70000000298, 203.19999998807907, 76.59999999403954]",0,[],75,"[None, None, None]","['', -1000, -20, -50, -50, 50, -20, -20, 50, -1000, -50, -1000, -20]",567117,[],mouselab-mdp
