pid,trial_index,action_time,actions,block,path,queries,reward,rt,condition,bonus,score,simulation_mode,state_rewards,time_elapsed,trialTime,trial_type,reward_withheld
5fc64e35746dd626bb337f76,18,"[2317, 3244, 3772]","['up', 'up', 'left']",test,"['0', '0', '1', '2', '4']","{'click': {'state': {'target': ['4'], 'time': [1275]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['4', '1'], 'time': [1092, 1475]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '1', '0', '4', '1', '0'], 'time': [342, 391, 525, 908, 1376, 1642, 4862]}, 'edge': {'target': [], 'time': []}}}","[-2, 8, 48]","[1605, 433, 27]",0,0,58,"[None, None, None]","['', -2, 8, -48, 48, -4, 8, -24, 24, 4, -4, 24, -48]",1255148,11545,mouselab-mdp,False
5fc64e35746dd626bb337f76,19,"[2311, 2841, 3738]","['up', 'up', 'right']",test,"['0', '0', '1', '2', '3']","{'click': {'state': {'target': ['3'], 'time': [1423]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['3', '5'], 'time': [1329, 1610]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['8', '5', '0', '3', '5', '1', '0'], 'time': [192, 258, 1076, 1527, 10335, 10902, 10936]}, 'edge': {'target': [], 'time': []}}}","[2, -8, 48]","[1431, 30, 410]",0,0,46,"[None, None, None]","['', 2, -8, 48, -24, 2, 8, 24, -24, 4, -4, -48, -48]",1268034,12803,mouselab-mdp,False
5fc64e35746dd626bb337f76,20,"[3264, 3819, 4364]","['right', 'right', 'up']",test,"['0', '0', '5', '6', '7']","{'click': {'state': {'target': ['8', '7'], 'time': [2005, 2693]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['8', '6', '3', '6', '8', '6', '7', '5'], 'time': [1059, 1159, 1376, 1743, 1860, 2427, 2543, 2877]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '8', '6', '3', '6', '8', '6', '7', '5', '0'], 'time': [848, 1125, 1176, 1676, 1793, 2160, 2477, 2810, 2927, 3478]}, 'edge': {'target': [], 'time': []}}}","[2, 4, 48]","[2492, 56, 34]",0,0,57,"[None, None, None]","['', 2, 4, -48, -48, 2, 4, 48, -24, -2, 8, 48, -48]",1284998,16869,mouselab-mdp,False
5fc64e35746dd626bb337f76,21,"[3615, 4215, 4752]","['left', 'left', 'down']",test,"['0', '0', '9', '10', '12']","{'click': {'state': {'target': ['11', '12'], 'time': [2741, 3185]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['5', '11', '10', '12'], 'time': [2266, 2568, 2884, 3000]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '5', '11', '10', '12'], 'time': [2250, 2333, 2867, 2934, 3318]}, 'edge': {'target': [], 'time': []}}}","[-2, -8, 48]","[2202, 96, 49]",0,0,41,"[None, None, None]","['', 2, -8, 24, -48, 2, 4, 48, -48, -2, -8, -48, 48]",1298228,13139,mouselab-mdp,False
5fc64e35746dd626bb337f76,22,"[5467, 6018, 6553]","['up', 'up', 'right']",test,"['0', '0', '1', '2', '3']","{'click': {'state': {'target': ['11', '8', '12', '7', '4', '3'], 'time': [2148, 2664, 3324, 4002, 4665, 5092]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['10', '11', '9', '8', '12', '5', '7', '7', '5', '2', '4', '1', '3', '5'], 'time': [1815, 1931, 2281, 2498, 3183, 3700, 3733, 3833, 4150, 4401, 4467, 4801, 5001, 5284]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '10', '11', '9', '8', '12', '5', '7', '7', '5', '2', '4', '1', '3', '5'], 'time': [1481, 1864, 2248, 2315, 2865, 3450, 3717, 3750, 4100, 4183, 4434, 4767, 4934, 5184, 8154]}, 'edge': {'target': [], 'time': []}}}","[2, 4, 48]","[4087, 49, 34]",0,0,53,"[None, None, None]","['', 2, 4, 48, -24, 2, -8, -24, -24, 2, -8, -24, -48]",1309454,11133,mouselab-mdp,False
5fc64e35746dd626bb337f76,23,"[1874, 2395, 2919]","['left', 'left', 'down']",test,"['0', '0', '9', '10', '12']","{'click': {'state': {'target': ['12'], 'time': [1341]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '9', '10', '12'], 'time': [1015, 1065, 1115, 1166]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '9', '10', '12'], 'time': [765, 1031, 1098, 1131, 1482]}, 'edge': {'target': [], 'time': []}}}","[-2, -4, 48]","[1155, 29, 35]",0,0,46,"[None, None, None]","['', 4, -4, 48, -48, 2, 8, -48, 24, -2, -4, -24, 48]",1319835,10286,mouselab-mdp,False
5fc64e35746dd626bb337f76,24,"[5003, 5531, 6459]","['up', 'up', 'right']",test,"['0', '0', '1', '2', '3']","{'click': {'state': {'target': ['8', '12', '11', '7', '3'], 'time': [1500, 2088, 2778, 3564, 4425]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['8', '12', '10', '11', '11', '1', '7', '5', '3'], 'time': [1274, 1924, 2492, 2592, 2642, 3109, 3376, 3726, 4327]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '8', '12', '12', '10', '11', '11', '1', '7', '5', '3', '0', '0'], 'time': [1091, 1624, 2208, 2425, 2508, 2625, 2859, 3142, 3660, 3910, 4494, 8815, 9232]}, 'edge': {'target': [], 'time': []}}}","[4, -4, 48]","[4108, 35, 413]",0,0,48,"[None, None, None]","['', 4, -4, 48, 24, 2, -8, 24, -48, -2, -4, -48, -48]",1330769,10836,mouselab-mdp,False
5fc64e35746dd626bb337f76,25,"[3699, 4215, 4969]","['left', 'left', 'down']",test,"['0', '0', '9', '10', '12']","{'click': {'state': {'target': ['4', '8', '12'], 'time': [1581, 2315, 3026]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['4', '0', '5', '8', '12'], 'time': [1362, 1930, 1997, 2130, 2831]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '4', '0', '5', '8', '12', '12'], 'time': [495, 1062, 1696, 1964, 2030, 2430, 3114, 3365]}, 'edge': {'target': [], 'time': []}}}","[-4, 8, 48]","[2893, 15, 253]",0,0,54,"[None, None, None]","['', 2, -4, 24, 24, 2, 4, 24, 24, -4, 8, 24, 48]",1340273,9401,mouselab-mdp,False
5fc64e35746dd626bb337f76,26,"[5174, 5703, 6478]","['up', 'up', 'right']",test,"['0', '0', '1', '2', '3']","{'click': {'state': {'target': ['12', '8', '7', '4', '3'], 'time': [2107, 2771, 3508, 4207, 4750]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '9', '12', '8', '6', '7', '6', '5', '2', '4', '9', '1', '3'], 'time': [1786, 1852, 2053, 2703, 3254, 3337, 3588, 3855, 4021, 4071, 4389, 4539, 4622]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '9', '12', '8', '8', '6', '7', '6', '8', '5', '2', '4', '9', '1', '3', '0', '0'], 'time': [868, 1802, 1902, 2303, 2854, 3238, 3288, 3572, 3605, 3638, 3871, 4039, 4305, 4505, 4572, 4856, 6508, 10628]}, 'edge': {'target': [], 'time': []}}}","[4, 4, 48]","[3625, 11, 271]",0,0,56,"[None, None, None]","['', 4, 4, 48, -48, 4, 4, -48, 24, 2, 8, 24, -48]",1354208,13849,mouselab-mdp,False
5fc64e35746dd626bb337f76,27,"[3161, 3730, 4331]","['right', 'right', 'up']",test,"['0', '0', '5', '6', '7']","{'click': {'state': {'target': ['4', '8', '7'], 'time': [1184, 2029, 2686]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '4', '9', '8', '8', '7'], 'time': [901, 1018, 1352, 1701, 1868, 2486]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '4', '9', '8', '8', '7'], 'time': [851, 934, 1285, 1568, 1735, 2085, 2769]}, 'edge': {'target': [], 'time': []}}}","[4, 4, 48]","[2532, 76, 110]",0,0,58,"[None, None, None]","['', 2, -4, -48, 24, 4, 4, 48, -48, -2, -4, -24, -48]",1365382,11058,mouselab-mdp,False
5fc64e35746dd626bb337f76,28,"[5194, 5801, 6365]","['up', 'up', 'right']",test,"['0', '0', '1', '2', '3']","{'click': {'state': {'target': ['11', '12', '8', '7', '4', '3'], 'time': [1341, 2220, 2849, 3377, 4260, 4877]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '11', '9', '12', '12', '8', '6', '7', '6', '2', '4', '9', '1', '3', '5'], 'time': [1012, 1096, 1463, 1729, 1996, 2714, 3148, 3198, 3498, 4032, 4115, 4399, 4616, 4800, 5033]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '9', '11', '9', '12', '12', '8', '8', '6', '7', '6', '2', '4', '9', '1', '3', '5', '0'], 'time': [613, 1045, 1429, 1479, 1779, 2330, 2915, 3131, 3165, 3481, 3631, 4065, 4333, 4566, 4649, 4966, 5717, 6084]}, 'edge': {'target': [], 'time': []}}}","[4, -4, 48]","[4716, 99, 47]",0,0,47,"[None, None, None]","['', 4, -4, 48, -48, 4, -4, 24, -24, 4, 8, -24, -48]",1376016,10492,mouselab-mdp,False
5fc64e35746dd626bb337f76,29,"[3295, 4236, 4795]","['left', 'left', 'up']",test,"['0', '0', '9', '10', '11']","{'click': {'state': {'target': ['11'], 'time': [2379]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '11', '9'], 'time': [1667, 1867, 2568]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '5', '0', '9', '11', '9'], 'time': [416, 1182, 1634, 1767, 2501, 2601]}, 'edge': {'target': [], 'time': []}}}","[-2, -4, 48]","[1847, 450, 58]",0,0,46,"[None, None, None]","['', -4, 8, -24, -48, 2, 8, -48, -24, -2, -4, 48, -48]",1387458,11327,mouselab-mdp,False
5fc64e35746dd626bb337f76,30,"[1702, 2249, 2862]","['right', 'right', 'down']",test,"['0', '0', '5', '6', '8']","{'click': {'state': {'target': ['8'], 'time': [1258]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['8'], 'time': [1004]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '8'], 'time': [886, 1404]}, 'edge': {'target': [], 'time': []}}}","[4, -4, 48]","[854, 59, 105]",0,0,52,"[None, None, None]","['', 2, 4, -24, -48, 4, -4, 24, 48, -4, -4, -24, 48]",1397742,10103,mouselab-mdp,False
5f9460e7df4eb2283ba0066a,1,"[7265, 8192, 9245]","['right', 'right', 'down']",begin,"['0', '0', '5', '6', '8']","{'click': {'state': {'target': ['5', '6', '7', '8'], 'time': [3978, 5172, 5723, 6187]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '5', '6', '7', '8'], 'time': [2640, 3755, 4755, 5622, 6005]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '0', '0', '0', '5', '6', '7', '6', '8'], 'time': [674, 1155, 1638, 2689, 4322, 5589, 5889, 5955, 6405]}, 'edge': {'target': [], 'time': []}}}","[2, 8, 48]","[5048, 436, 537]",0,0,59,"[None, None, None]","['', -2, 4, 48, -24, 2, 8, 24, 48, 2, 4, -24, -48]",983879,12723,mouselab-mdp,False
5f9460e7df4eb2283ba0066a,2,"[8404, 8931, 9509]","['right', 'right', 'down']",begin,"['0', '0', '5', '6', '8']","{'click': {'state': {'target': ['1', '2', '3', '4', '5', '6', '7', '8'], 'time': [2488, 3232, 4506, 5305, 5968, 6240, 6625, 6937]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '2', '5', '3', '4', '0', '5', '6', '7', '8', '0'], 'time': [1861, 3094, 3794, 4159, 5209, 5609, 5845, 6160, 6576, 6878, 7627]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['6', '5', '1', '1', '2', '5', '3', '1', '4', '0', '5', '6', '7', '6', '8', '0', '8'], 'time': [843, 860, 2644, 3027, 3509, 3976, 4643, 5059, 5478, 5727, 6126, 6526, 6743, 6827, 7161, 7661, 7810]}, 'edge': {'target': [], 'time': []}}}","[-2, 8, 48]","[7050, 17, 64]",0,0,51,"[None, None, None]","['', 2, -4, -24, -48, -2, 8, -24, 48, -2, 8, 24, -48]",996111,12161,mouselab-mdp,False
5f9460e7df4eb2283ba0066a,3,"[6281, 6833, 7833]","['right', 'right', 'up']",begin,"['0', '0', '5', '6', '7']","{'click': {'state': {'target': ['9', '10', '11', '12', '5', '6', '7', '8'], 'time': [2051, 2628, 3139, 3644, 4331, 4683, 5011, 5299]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '10', '11', '12', '5', '6', '7', '8'], 'time': [1862, 2496, 3063, 3546, 4278, 4631, 4962, 5263]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['8', '0', '9', '10', '11', '10', '12', '5', '6', '7', '6', '8'], 'time': [846, 1729, 2447, 3029, 3330, 3479, 3829, 4563, 4947, 5148, 5212, 5512]}, 'edge': {'target': [], 'time': []}}}","[4, -8, 48]","[4944, 53, 484]",0,0,41,"[None, None, None]","['', -2, -8, -24, -48, 4, -8, 48, 24, 2, 4, -48, -48]",1008683,12503,mouselab-mdp,False
5f9460e7df4eb2283ba0066a,4,"[5727, 6254, 6846]","['up', 'up', 'left']",begin,"['0', '0', '1', '2', '4']","{'click': {'state': {'target': ['1', '2', '3', '4'], 'time': [1981, 2908, 3453, 4332]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '2', '3', '4'], 'time': [1495, 2828, 3377, 4211]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['1', '1', '2', '3', '4', '1', '5', '6'], 'time': [2129, 2462, 3128, 3679, 4578, 4729, 10194, 10227]}, 'edge': {'target': [], 'time': []}}}","[-2, 4, 48]","[4661, 9, 64]",0,0,51,"[None, None, None]","['', -2, 4, 24, 48, 2, 4, -48, -48, -2, 8, 48, -24]",1023275,14512,mouselab-mdp,False
5f9460e7df4eb2283ba0066a,5,"[7477, 8412, 10410]","['left', 'left', 'down']",begin,"['0', '0', '9', '10', '12']","{'click': {'state': {'target': ['9', '10', '11', '12'], 'time': [3632, 4297, 5415, 5968]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '0', '9', '10', '11', '12', '0', '5', '6'], 'time': [1238, 3136, 3554, 4153, 5291, 5803, 6187, 6208, 6224]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '0', '0', '9', '10', '11', '10', '12', '0', '5', '6'], 'time': [1020, 1270, 3272, 4070, 5222, 5653, 5754, 6137, 6206, 6221, 6237]}, 'edge': {'target': [], 'time': []}}}","[4, 4, 48]","[6741, 423, 1488]",0,0,57,"[None, None, None]","['', -2, -4, -48, -48, 4, -4, 48, 24, 4, 4, 48, 48]",1035342,11990,mouselab-mdp,False
5f9460e7df4eb2283ba0066a,6,"[5099, 5777, 6744]","['right', 'right', 'up']",begin,"['0', '0', '5', '6', '7']","{'click': {'state': {'target': ['5', '6', '7', '8'], 'time': [2516, 3220, 3724, 4115]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '5', '6', '7', '8'], 'time': [2275, 2410, 3127, 3678, 4093]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '10', '9', '0', '5', '6', '7', '6', '8', '7', '6'], 'time': [1543, 1710, 1810, 2359, 3060, 3626, 3895, 4010, 4276, 9409, 9542]}, 'edge': {'target': [], 'time': []}}}","[4, -8, 48]","[3038, 166, 450]",0,0,45,"[None, None, None]","['', -4, 4, 24, 24, 4, -8, 48, -48, -2, -8, 24, 24]",1046992,11581,mouselab-mdp,False
5f9460e7df4eb2283ba0066a,7,"[6388, 7235, 8220]","['up', 'up', 'right']",begin,"['0', '0', '1', '2', '3']","{'click': {'state': {'target': ['1', '2', '3'], 'time': [2724, 3252, 4212]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '2', '3'], 'time': [2469, 3121, 4119]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['8', '0', '1', '2', '3', '1', '1'], 'time': [1169, 2235, 3052, 3552, 4368, 4870, 5235]}, 'edge': {'target': [], 'time': []}}}","[4, -8, 48]","[4770, 348, 467]",0,0,46,"[None, None, None]","['', 4, -8, 48, 24, 4, -4, 48, 48, -4, 8, -48, 24]",1059133,12066,mouselab-mdp,False
5f9460e7df4eb2283ba0066a,8,"[9710, 10300, 11092]","['left', 'left', 'up']",begin,"['0', '0', '9', '10', '11']","{'click': {'state': {'target': ['5', '6', '8', '7', '1', '2', '3', '4', '9', '10', '11'], 'time': [3157, 3716, 4316, 5358, 6300, 6684, 6979, 7484, 8044, 8301, 8564]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '5', '6', '8', '7', '1', '2', '3', '4', '9', '10', '11', '12'], 'time': [2440, 2790, 3490, 4090, 5059, 6073, 6556, 6906, 7439, 7923, 8223, 8472, 8889]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['8', '0', '0', '5', '6', '8', '6', '7', '6', '5', '1', '2', '3', '2', '4', '9', '10', '11', '10', '12'], 'time': [1124, 2157, 2573, 3390, 3957, 4489, 5007, 5474, 5906, 5940, 6489, 6856, 7106, 7389, 7656, 8190, 8439, 8740, 8839, 9007]}, 'edge': {'target': [], 'time': []}}}","[2, 8, 48]","[8222, 74, 282]",0,0,52,"[None, None, None]","['', 4, 8, -48, -48, 2, 4, -24, -48, 2, 8, 48, -48]",1072749,13537,mouselab-mdp,False
5f9460e7df4eb2283ba0066a,9,"[8595, 9113, 9705]","['up', 'up', 'left']",begin,"['0', '0', '1', '2', '4']","{'click': {'state': {'target': ['9', '10', '11', '12', '5', '6', '7', '8', '1', '2', '3', '4'], 'time': [2334, 2718, 3183, 3728, 4382, 4629, 5030, 5437, 6198, 6432, 6693, 7302]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['9', '10', '11', '12', '5', '6', '7', '8', '1', '2', '3', '4'], 'time': [2268, 2617, 3017, 3432, 4268, 4535, 4966, 5348, 5999, 6349, 6599, 7116]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['6', '5', '0', '9', '10', '11', '10', '12', '5', '6', '7', '6', '8', '1', '2', '3', '4', '2', '8'], 'time': [983, 1250, 2166, 2585, 2966, 3316, 3399, 3884, 4499, 4899, 5166, 5282, 5634, 6316, 6568, 6849, 7449, 7466, 12498]}, 'edge': {'target': [], 'time': []}}}","[-2, -8, 48]","[6950, 26, 73]",0,0,31,"[None, None, None]","['', -2, -8, -24, 48, -2, -8, -48, -48, 2, -8, -48, 24]",1086210,13377,mouselab-mdp,False
5f9460e7df4eb2283ba0066a,10,"[8819, 9348, 9933]","['left', 'left', 'down']",begin,"['0', '0', '9', '10', '12']","{'click': {'state': {'target': ['5', '6', '7', '8', '11', '3', '4', '12'], 'time': [2600, 2977, 3432, 3975, 5295, 6343, 7151, 7864]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '5', '6', '7', '8', '9', '10', '9', '10', '11', '10', '2', '3', '2', '4', '9', '12'], 'time': [1926, 2460, 2893, 3376, 3875, 4592, 4659, 4861, 5042, 5193, 5608, 6061, 6243, 6577, 6809, 7392, 7792]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '1', '5', '6', '7', '6', '8', '8', '9', '10', '9', '10', '11', '10', '2', '3', '2', '4', '9', '12'], 'time': [1510, 2310, 2826, 3343, 3592, 3776, 4244, 4377, 4610, 4794, 4959, 5145, 5544, 5876, 6209, 6526, 6660, 7276, 7442, 8009]}, 'edge': {'target': [], 'time': []}}}","[4, -4, 48]","[7599, 21, 70]",0,0,45,"[None, None, None]","['', -4, 8, -24, 24, -2, -8, 24, -24, 4, -4, -48, 48]",1098252,11963,mouselab-mdp,False
5f9460e7df4eb2283ba0066a,11,"[5823, 6876, 7644]","['up', 'up', 'right']",test,"['0', '0', '1', '2', '3']","{'click': {'state': {'target': ['12', '11', '7', '8', '3'], 'time': [1655, 2286, 2938, 3398, 4023]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['0', '12', '10', '11', '7', '6', '8', '6', '3', '2', '4', '2'], 'time': [1268, 1551, 2084, 2134, 2818, 3133, 3233, 3734, 3917, 4234, 4301, 4500]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['5', '0', '12', '10', '11', '7', '6', '8', '6', '3', '2', '4', '2', '3'], 'time': [667, 1284, 1868, 2100, 2469, 3083, 3183, 3551, 3751, 4218, 4267, 4484, 4518, 4534]}, 'edge': {'target': [], 'time': []}}}","[4, -8, 48]","[4818, 555, 258]",0,0,44,"[None, None, None]","['', 4, -8, 48, -24, 4, -4, -48, -48, 4, -4, 24, 24]",1109750,11421,mouselab-mdp,False
5f9460e7df4eb2283ba0066a,12,"[4230, 4784, 5465]","['left', 'left', 'up']",test,"['0', '0', '9', '10', '11']","{'click': {'state': {'target': ['7', '11'], 'time': [2217, 2987]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '7', '5', '0', '9', '10', '11', '10', '9', '0', '5', '6'], 'time': [1599, 2117, 2565, 2600, 2632, 2665, 2899, 3233, 3482, 3515, 3533, 3551]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['6', '5', '1', '7', '5', '0', '9', '10', '11', '10', '9', '0', '5', '6'], 'time': [949, 1033, 1684, 2466, 2598, 2618, 2649, 2699, 3198, 3333, 3499, 3532, 3550, 3565]}, 'edge': {'target': [], 'time': []}}}","[-2, 8, 48]","[2868, 35, 148]",0,0,57,"[None, None, None]","['', -4, -4, -48, 48, -4, -8, -24, -48, -2, 8, 48, 24]",1119695,9866,mouselab-mdp,False
5f9460e7df4eb2283ba0066a,13,"[6069, 6631, 7350]","['up', 'up', 'right']",test,"['0', '0', '1', '2', '3']","{'click': {'state': {'target': ['8', '12', '11', '7', '3'], 'time': [2138, 2818, 3539, 4163, 4746]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['8', '12', '10', '11', '7', '3', '2', '4', '2'], 'time': [1921, 2588, 3221, 3320, 4055, 4637, 4922, 5004, 5304]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['0', '8', '12', '12', '10', '11', '7', '3', '2', '4', '2', '3', '8'], 'time': [1640, 2472, 3037, 3204, 3272, 3754, 4454, 4887, 4954, 5289, 5321, 5338, 10903]}, 'edge': {'target': [], 'time': []}}}","[2, 4, 48]","[4604, 58, 209]",0,0,54,"[None, None, None]","['', 2, 4, 48, -48, 2, 4, 24, -24, 2, -4, -24, -48]",1131751,11978,mouselab-mdp,False
5f9460e7df4eb2283ba0066a,14,"[6202, 7258, 7976]","['right', 'right', 'down']",test,"['0', '0', '5', '6', '8']","{'click': {'state': {'target': ['7', '3', '4', '11', '12', '8'], 'time': [2303, 3080, 3871, 4520, 4959, 5431]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['1', '6', '7', '3', '2', '4', '11', '10', '12', '8'], 'time': [1770, 2002, 2120, 2936, 3619, 3685, 4319, 4719, 4885, 5335]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['7', '1', '6', '7', '7', '3', '2', '4', '11', '10', '12', '8'], 'time': [786, 1785, 2053, 2670, 2819, 3538, 3652, 4068, 4668, 4803, 5137, 5602]}, 'edge': {'target': [], 'time': []}}}","[4, 8, 48]","[4855, 534, 221]",0,0,59,"[None, None, None]","['', 2, 8, 24, -48, 4, 8, 24, 48, 2, -8, -24, 24]",1143702,11862,mouselab-mdp,False
5f9460e7df4eb2283ba0066a,15,"[4614, 5292, 6165]","['up', 'up', 'left']",test,"['0', '0', '1', '2', '4']","{'click': {'state': {'target': ['7', '4'], 'time': [2382, 3205]}, 'edge': {'target': [], 'time': []}}, 'mouseover': {'state': {'target': ['7', '6', '5', '1', '4'], 'time': [2171, 2606, 2786, 2853, 3103]}, 'edge': {'target': [], 'time': []}}, 'mouseout': {'state': {'target': ['9', '7', '6', '5', '1', '4', '8'], 'time': [1053, 2554, 2636, 2803, 2888, 3336, 10286]}, 'edge': {'target': [], 'time': []}}}","[4, -4, 48]","[2724, 171, 376]",0,0,51,"[None, None, None]","['', 4, -4, 24, 48, 4, 8, -24, -24, -2, 4, 48, 48]",1155041,11271,mouselab-mdp,False
