A1AMGHYG5PT0L2:3KXIR214I5N495FX8P91RLN1SUL42E,final_bonus,1.09
A1AMGHYG5PT0L2:3KXIR214I5N495FX8P91RLN1SUL42E,with_reward,False
A3CXK1KSRGU27V:374TNBHA8C21ZVV2Z7N93SPB468YQS,condition,2
A3CXK1KSRGU27V:374TNBHA8C21ZVV2Z7N93SPB468YQS,params,"{u'startTime': u'Wed May 01 2019 15:19:53 GMT-0400 (Eastern Daylight Time)', u'condition': 2, u'inspectCost': 1, u'branching': u'312', u'with_info': True, u'with_reward': True, u'bonusRate': 0.002, u'with_feedback': True}"
A3CXK1KSRGU27V:374TNBHA8C21ZVV2Z7N93SPB468YQS,with_info,True
A3CXK1KSRGU27V:374TNBHA8C21ZVV2Z7N93SPB468YQS,final_bonus,1.28
A3CXK1KSRGU27V:374TNBHA8C21ZVV2Z7N93SPB468YQS,with_reward,True
A250FES5PFCGK9:3PPTZCWALRR14L57VTPSHZYD9L2ZQF,condition,0
A250FES5PFCGK9:3PPTZCWALRR14L57VTPSHZYD9L2ZQF,params,"{u'startTime': u'Mon Apr 29 2019 14:39:36 GMT-0400 (Eastern Daylight Time)', u'condition': 0, u'inspectCost': 1, u'branching': u'312', u'with_info': True, u'with_reward': False, u'bonusRate': 0.002, u'with_feedback': True}"
A250FES5PFCGK9:3PPTZCWALRR14L57VTPSHZYD9L2ZQF,with_info,True
A250FES5PFCGK9:3PPTZCWALRR14L57VTPSHZYD9L2ZQF,final_bonus,1.4
A250FES5PFCGK9:3PPTZCWALRR14L57VTPSHZYD9L2ZQF,with_reward,False
A2B26DMSOG0LZD:3K2755HG5TA1AVA2PVP1E8BWEBVDFW,condition,2
A2B26DMSOG0LZD:3K2755HG5TA1AVA2PVP1E8BWEBVDFW,params,"{u'startTime': u'Tue Apr 30 2019 13:07:20 GMT-0700 (Pacific Daylight Time)', u'condition': 2, u'inspectCost': 1, u'branching': u'312', u'with_info': True, u'with_reward': True, u'bonusRate': 0.002, u'with_feedback': True}"
A2B26DMSOG0LZD:3K2755HG5TA1AVA2PVP1E8BWEBVDFW,with_info,True
A2B26DMSOG0LZD:3K2755HG5TA1AVA2PVP1E8BWEBVDFW,final_bonus,1.22
A2B26DMSOG0LZD:3K2755HG5TA1AVA2PVP1E8BWEBVDFW,with_reward,True
AAURS65ZO4SXC:3LRLIPTPERGESAZ46WPW4KVV145KAT,condition,2
AAURS65ZO4SXC:3LRLIPTPERGESAZ46WPW4KVV145KAT,params,"{u'startTime': u'Tue Apr 30 2019 15:25:07 GMT-0400 (Eastern Daylight Time)', u'condition': 2, u'inspectCost': 1, u'branching': u'312', u'with_info': True, u'with_reward': True, u'bonusRate': 0.002, u'with_feedback': True}"
AAURS65ZO4SXC:3LRLIPTPERGESAZ46WPW4KVV145KAT,with_info,True
AAURS65ZO4SXC:3LRLIPTPERGESAZ46WPW4KVV145KAT,final_bonus,1.26
AAURS65ZO4SXC:3LRLIPTPERGESAZ46WPW4KVV145KAT,with_reward,True
A2P53AN2M8IWFP:3UN61F00HXW3980I1K7CXL1N4IZ5R2,condition,3
A2P53AN2M8IWFP:3UN61F00HXW3980I1K7CXL1N4IZ5R2,params,"{u'startTime': u'Tue Apr 30 2019 14:29:13 GMT-0500 (Central Daylight Time)', u'condition': 3, u'inspectCost': 1, u'branching': u'312', u'with_info': False, u'with_reward': True, u'bonusRate': 0.002, u'with_feedback': True}"
A2P53AN2M8IWFP:3UN61F00HXW3980I1K7CXL1N4IZ5R2,with_info,False
A2P53AN2M8IWFP:3UN61F00HXW3980I1K7CXL1N4IZ5R2,with_reward,True
A3M1PLQTQIALZV:3MTMREQS4WP5NATLVA8ZSVPQOBOAWP,condition,1
A3M1PLQTQIALZV:3MTMREQS4WP5NATLVA8ZSVPQOBOAWP,params,"{u'startTime': u'Tue Apr 30 2019 15:07:04 GMT-0500 (Central Daylight Time)', u'condition': 1, u'inspectCost': 1, u'branching': u'312', u'with_info': False, u'with_reward': False, u'bonusRate': 0.002, u'with_feedback': False}"
A3M1PLQTQIALZV:3MTMREQS4WP5NATLVA8ZSVPQOBOAWP,with_info,False
A3M1PLQTQIALZV:3MTMREQS4WP5NATLVA8ZSVPQOBOAWP,final_bonus,1.17
A3M1PLQTQIALZV:3MTMREQS4WP5NATLVA8ZSVPQOBOAWP,with_reward,False
A2K3J2IPWT7J9X:3RANCT1ZVGOXEG986OTU5IOZLDLUBS,condition,1
A2K3J2IPWT7J9X:3RANCT1ZVGOXEG986OTU5IOZLDLUBS,params,"{u'startTime': u'Tue Apr 30 2019 12:17:20 GMT-0700 (PDT)', u'condition': 1, u'inspectCost': 1, u'branching': u'312', u'with_info': False, u'with_reward': False, u'bonusRate': 0.002, u'with_feedback': False}"
A2K3J2IPWT7J9X:3RANCT1ZVGOXEG986OTU5IOZLDLUBS,with_info,False
A2K3J2IPWT7J9X:3RANCT1ZVGOXEG986OTU5IOZLDLUBS,final_bonus,1.42
A2K3J2IPWT7J9X:3RANCT1ZVGOXEG986OTU5IOZLDLUBS,with_reward,False
AZFM2KWTDJ4XE:3TXWC2NHN0XYBA27JZKYZBBLCG0S93,condition,3
AZFM2KWTDJ4XE:3TXWC2NHN0XYBA27JZKYZBBLCG0S93,params,"{u'startTime': u'Tue Apr 30 2019 12:25:49 GMT-0700 (Pacific Daylight Time)', u'condition': 3, u'inspectCost': 1, u'branching': u'312', u'with_info': False, u'with_reward': True, u'bonusRate': 0.002, u'with_feedback': True}"
AZFM2KWTDJ4XE:3TXWC2NHN0XYBA27JZKYZBBLCG0S93,with_info,False
AZFM2KWTDJ4XE:3TXWC2NHN0XYBA27JZKYZBBLCG0S93,final_bonus,1.42
AZFM2KWTDJ4XE:3TXWC2NHN0XYBA27JZKYZBBLCG0S93,with_reward,True
AD2MM9ADRNBVR:3MX2NQ3YCA1N64MUAJD4M3NB5ZH5XV,condition,3
AD2MM9ADRNBVR:3MX2NQ3YCA1N64MUAJD4M3NB5ZH5XV,params,"{u'startTime': u'Tue Apr 30 2019 14:17:58 GMT-0500 (Central Daylight Time)', u'condition': 3, u'inspectCost': 1, u'branching': u'312', u'with_info': False, u'with_reward': True, u'bonusRate': 0.002, u'with_feedback': True}"
AD2MM9ADRNBVR:3MX2NQ3YCA1N64MUAJD4M3NB5ZH5XV,with_info,False
AD2MM9ADRNBVR:3MX2NQ3YCA1N64MUAJD4M3NB5ZH5XV,final_bonus,1.3
AD2MM9ADRNBVR:3MX2NQ3YCA1N64MUAJD4M3NB5ZH5XV,with_reward,True
A2INYPWA2ZWVC2:3L4D84MIL0ZYRD10UHZCKRIMZA6JHF,condition,1
A2INYPWA2ZWVC2:3L4D84MIL0ZYRD10UHZCKRIMZA6JHF,params,"{u'startTime': u'Tue Apr 30 2019 16:11:41 GMT-0400 (Eastern Daylight Time)', u'condition': 1, u'inspectCost': 1, u'branching': u'312', u'with_info': False, u'with_reward': False, u'bonusRate': 0.002, u'with_feedback': False}"
A2INYPWA2ZWVC2:3L4D84MIL0ZYRD10UHZCKRIMZA6JHF,with_info,False
A2INYPWA2ZWVC2:3L4D84MIL0ZYRD10UHZCKRIMZA6JHF,with_reward,False
